"Freq [GHz]","Phi [deg]","Theta [deg]","mag(rEL3X) [V]","mag(rEL3Y) [V]"
156,0,173,0.0292434656656118,0.00125292596980677
156,0,174,0.03866449531507,0.00060973656204369
156,0,175,0.104625244465966,0.000630651226322876
156,0,176,0.165160218420559,0.00128307643641799
156,0,177,0.216570868146258,0.00198963908089432
156,0,178,0.255658968101996,0.0026518350256866
156,0,179,0.279947344646824,0.00323388041712473
156,0,180,0.287871426352096,0.00371174654650857
157,0,0,88.4434192786074,0.00502061923876297
157,0,1,87.8935157118011,0.00397192782056401
157,0,2,86.2652806081798,0.00312957096622442
157,0,3,83.6139810701718,0.00276234105511863
157,0,4,80.0293111251706,0.00309778545208112
157,0,5,75.6319833113306,0.0039860900858611
157,0,6,70.5692432542991,0.00515150512720919
157,0,7,65.0095618621132,0.00643100054796195
157,0,8,59.1367794328635,0.00774032363699125
157,0,9,53.1439347934722,0.00902779722901322
157,0,10,47.2268606828437,0.0102548902457195
157,0,11,41.5772799111899,0.0113890139482319
157,0,12,36.3744986975191,0.0124009368209563
157,0,13,31.7739184619895,0.0132640119916366
157,0,14,27.8901879938923,0.0139541614900331
157,0,15,24.7749599050661,0.0144501843386242
157,0,16,22.3961995768394,0.0147341921874231
157,0,17,20.6343293922871,0.0147920745790232
157,0,18,19.3072166338057,0.0146139417908915
157,0,19,18.2160768530071,0.0141945191119528
157,0,20,17.1885714705201,0.0135334873156161
157,0,21,16.1021524875907,0.0126357913301639
157,0,22,14.8875709525212,0.0115119911960106
157,0,23,13.521054884089,0.010178855086943
157,0,24,12.0128173670894,0.00866075319641363
157,0,25,10.3959753693716,0.00699362636852194
157,0,26,8.71738387653686,0.00523834097065632
157,0,27,7.0307589294472,0.00353674070430633
157,0,28,5.39235107504297,0.00238239473087086
157,0,29,3.86049685439747,0.00283475959035054
157,0,30,2.50572535977187,0.00448722585929065
157,0,31,1.46773541987473,0.00647546475230119
157,0,32,1.12991413849061,0.00853204764206551
157,0,33,1.54508265001242,0.0105619407441969
157,0,34,2.09257512492442,0.0125128687327052
157,0,35,2.52907743743722,0.014347821931021
157,0,36,2.80674746651768,0.0160378053925407
157,0,37,2.92357035176677,0.0175595876265004
157,0,38,2.89273771376807,0.0188949353534496
157,0,39,2.73436047755226,0.0200303233695479
157,0,40,2.47215866725721,0.0209567767532232
157,0,41,2.13182031708505,0.0216697165106775
157,0,42,1.74050746138634,0.0221687592526556
157,0,43,1.3283642922889,0.0224574551011451
157,0,44,0.936263814881905,0.0225429638648368
157,0,45,0.645593103499918,0.0224356776002577
157,0,46,0.608554536851082,0.0221488019060672
157,0,47,0.819974218004289,0.0216979103610506
157,0,48,1.107666977718,0.021100487207358
157,0,49,1.38767679728545,0.0203754731199197
157,0,50,1.63198855647688,0.0195428279380917
157,0,51,1.8302612333038,0.0186231227092717
157,0,52,1.97904870485404,0.0176371713618151
157,0,53,2.07844740843705,0.0166057097326604
157,0,54,2.13071848108219,0.0155491263109942
157,0,55,2.13954191586571,0.0144872444818863
157,0,56,2.10952053329545,0.0134391495228987
157,0,57,2.04580904871509,0.0124230440931025
157,0,58,1.95382276166888,0.0114561024450289
157,0,59,1.83900733633775,0.0105542761301312
157,0,60,1.70666088234862,0.00973198608269242
157,0,61,1.56180327557018,0.00900162870274876
157,0,62,1.40908944740396,0.00837284878606174
157,0,63,1.25276501495263,0.00785161693305173
157,0,64,1.0966653317581,0.00743929883544215
157,0,65,0.944264285249061,0.00713205878211701
157,0,66,0.79878944738051,0.0069209676934125
157,0,67,0.663439434027927,0.00679298210629276
157,0,68,0.541768880281266,0.00673259813697198
157,0,69,0.438311775011511,0.00672370657375341
157,0,70,0.359266042007672,0.00675116691806679
157,0,71,0.311868353597694,0.00680183304104213
157,0,72,0.299696086423637,0.0068650141170067
157,0,73,0.316926386472056,0.0069325062338592
157,0,74,0.351574970361551,0.00699836633103516
157,0,75,0.393233436178081,0.00705856925822988
157,0,76,0.435569834798409,0.00711063945659932
157,0,77,0.475280006535833,0.00715330662821044
157,0,78,0.51079041324258,0.00718620661176342
157,0,79,0.541457463323873,0.00720963265312257
157,0,80,0.567135843077075,0.007224334361102
157,0,81,0.587947420205247,0.00723135845569608
157,0,82,0.604153451028176,0.00723192467311133
157,0,83,0.61608097352209,0.00722733056579326
157,0,84,0.624078868886309,0.00721887972612175
157,0,85,0.628491010619694,0.00720782883192021
157,0,86,0.629639768461732,0.00719534971588693
157,0,87,0.627816092457868,0.00718250335182105
157,0,88,0.623273961132396,0.00717022322417203
157,0,89,0.616227838161418,0.00715930601786506
157,0,90,0.606852281827614,0.00715040795103993
157,0,91,0.595283159088954,0.00714404539189196
157,0,92,0.581620118334979,0.00714059866672953
157,0,93,0.56593011929786,0.00714031819051595
157,0,94,0.548251933486793,0.00714333224110157
157,0,95,0.528601634188697,0.0071496558589508
157,0,96,0.506979210996451,0.00715920048841343
157,0,97,0.483376595776603,0.00717178408640097
157,0,98,0.457787617504911,0.0071871415111867
157,0,99,0.430220791153557,0.00720493506973097
157,0,100,0.400716545549375,0.00722476514867272
157,0,101,0.369371823416297,0.00724618088529095
157,0,102,0.336377608355153,0.00726869085428134
157,0,103,0.302080250593561,0.00729177375923271
157,0,104,0.267088288949737,0.00731488912966358
157,0,105,0.232467172160097,0.00733748804106388
157,0,106,0.200092842335712,0.00735902390174611
157,0,107,0.173204939423439,0.00737896339036319
157,0,108,0.156769433905394,0.00739679768325924
157,0,109,0.156029467875022,0.00741205417956972
157,0,110,0.172527970794093,0.00742430900737371
157,0,111,0.202800760781908,0.00743320066316179
157,0,112,0.241857471736234,0.00743844517869559
157,0,113,0.285745279428409,0.00743985319446035
157,0,114,0.331742828770911,0.00743734920929691
157,0,115,0.377898195436009,0.00743099302557684
157,0,116,0.422667932964419,0.00742100296926276
157,0,117,0.464718645006824,0.00740777978835314
157,0,118,0.502831204021084,0.00739192919226866
157,0,119,0.535861861061809,0.00737427979461506
157,0,120,0.562735218361926,0.00735589183224861
157,0,121,0.582456065461379,0.0073380506212173
157,0,122,0.594133078966619,0.00732223757242922
157,0,123,0.597010262580345,0.00731007117038571
157,0,124,0.590503382919516,0.00730321117558271
157,0,125,0.574239381109147,0.00730322200583835
157,0,126,0.548097314421815,0.00731139612656062
157,0,127,0.512250275089025,0.00732854516447162
157,0,128,0.467209735566239,0.0073547744107292
157,0,129,0.413878832134515,0.00738926365696136
157,0,130,0.353635060888822,0.00743008175762166
157,0,131,0.288505855068029,0.00747406214563398
157,0,132,0.221651783159194,0.00751676117871378
157,0,133,0.158964490269503,0.00755251173841096
157,0,134,0.114302727327257,0.00757457331314978
157,0,135,0.112089381342102,0.00757536954549848
157,0,136,0.149593388611735,0.00754679683164941
157,0,137,0.199508166588971,0.00748058363780784
157,0,138,0.247274786502577,0.00736867918538484
157,0,139,0.286738081014478,0.00720365091269703
157,0,140,0.314603189966162,0.00697907153950972
157,0,141,0.328859638119303,0.00668987794505038
157,0,142,0.328378882720398,0.00633268521053708
157,0,143,0.312841697323688,0.00590604023623283
157,0,144,0.28279100088737,0.00541060067633398
157,0,145,0.239816584406939,0.00484922693561268
157,0,146,0.187143119485724,0.00422697796641961
157,0,147,0.131996781600882,0.00355100580834412
157,0,148,0.0956180567578492,0.00283034934860739
157,0,149,0.115199608602091,0.00207563495647651
157,0,150,0.175818717417326,0.00129870348941586
157,0,151,0.246747876262205,0.000512258749376902
157,0,152,0.315976503215241,0.000272052561957352
157,0,153,0.377909595787557,0.00103910808173404
157,0,154,0.429065993849631,0.00177851048881598
157,0,155,0.467194921262204,0.00247877467114313
157,0,156,0.491123650082677,0.0031298995180382
157,0,157,0.500765011259665,0.00372318060001077
157,0,158,0.497135148127084,0.00425115100682971
157,0,159,0.482322877300023,0.00470740858979154
157,0,160,0.459365849431084,0.00508635656274359
157,0,161,0.431974023554487,0.00538291423636751
157,0,162,0.404021444130166,0.00559226921611195
157,0,163,0.37876001528385,0.00570974424293324
157,0,164,0.357888602898963,0.00573083963047698
157,0,165,0.340910282065297,0.00565148765622204
157,0,166,0.325270225413946,0.00546852394497148
157,0,167,0.307285180966387,0.0051803519194382
157,0,168,0.283319071058754,0.0047877622441968
157,0,169,0.250665963186414,0.00429489036406199
157,0,170,0.207984364466722,0.00371040315997173
157,0,171,0.155386870305897,0.00304938195432478
157,0,172,0.0943268096094898,0.0023378165326227
157,0,173,0.0273825998311829,0.0016284922764274
157,0,174,0.0421182917693313,0.00107247705307498
157,0,175,0.110185547484593,0.00105388814221838
157,0,176,0.172818664081048,0.00158450387157005
157,0,177,0.226137141256202,0.00226824512282608
157,0,178,0.266755999736306,0.00294016422854407
157,0,179,0.292049792564637,0.00353874684956378
157,0,180,0.300358372897665,0.00403016968450364
158,0,0,90.7345016734562,0.00733633047992711
158,0,1,90.1515564151105,0.00605266022616658
158,0,2,88.4262088670106,0.00465136802046748
158,0,3,85.6175562992195,0.00326888866953731
158,0,4,81.8214544029946,0.00240457694038575
158,0,5,77.166831626945,0.00296082317415692
158,0,6,71.8108565863166,0.00458522821337683
158,0,7,65.9332544526792,0.006573280097783
158,0,8,59.7301015055762,0.00866203258544082
158,0,9,53.4073987337318,0.0107314776940059
158,0,10,47.1745761913845,0.0126990014993262
158,0,11,41.2376939791462,0.0144957439643282
158,0,12,35.7913060344657,0.0160612556236968
158,0,13,31.0066594718175,0.0173428859827352
158,0,14,27.0128282657192,0.0182965072438452
158,0,15,23.8694003635774,0.0188875175200267
158,0,16,21.5387599404643,0.0190917295603199
158,0,17,19.8791661763478,0.0188959812198045
158,0,18,18.6763638658991,0.0182984060446616
158,0,19,17.7019812642489,0.0173083652973583
158,0,20,16.7651410031135,0.0159461028061747
158,0,21,15.7365976138092,0.0142422773278236
158,0,22,14.5487417091107,0.0122377454289313
158,0,23,13.1839077114092,0.00998465307455102
158,0,24,11.660191624188,0.00755266871190518
158,0,25,10.0188814048922,0.0050594512909935
158,0,26,8.31467027284573,0.00286828474018532
158,0,27,6.60886954345857,0.00258433955873671
158,0,28,4.96624032640029,0.004636087362458
158,0,29,3.45878080505279,0.00721254408881034
158,0,30,2.19246611673022,0.00982539353683197
158,0,31,1.41697483843609,0.0123468137189001
158,0,32,1.48394515406316,0.0147139972387479
158,0,33,2.01617061680213,0.016885341874716
158,0,34,2.544117467466,0.0188306893696256
158,0,35,2.93214257973559,0.0205283182924578
158,0,36,3.15264280388499,0.0219636806030617
158,0,37,3.20945438816358,0.0231286402836311
158,0,38,3.11900451635903,0.0240208466485525
158,0,39,2.90397510787286,0.0246431271793456
158,0,40,2.59039470310027,0.025002869101735
158,0,41,2.20617174813255,0.0251113895233215
158,0,42,1.78091992824192,0.0249833048616271
158,0,43,1.34836559768204,0.0246359132440923
158,0,44,0.956570860808009,0.0240886031274719
158,0,45,0.698846431432361,0.023362299575999
158,0,46,0.70416838114769,0.0224789574422905
158,0,47,0.920612156314103,0.0214611086536479
158,0,48,1.19502835320604,0.0203314692509429
158,0,49,1.45500718515937,0.0191126109996159
158,0,50,1.67472651676304,0.0178267025239631
158,0,51,1.84472523614707,0.0164953262916643
158,0,52,1.96239523535115,0.0151393808031334
158,0,53,2.02872642833301,0.0137790825929197
158,0,54,2.04688414327121,0.0124340907990222
158,0,55,2.02141603878093,0.0111237883714104
158,0,56,1.95772251961839,0.00986776644564479
158,0,57,1.86166539129801,0.00868656167921042
158,0,58,1.73926738952706,0.0076026552849142
158,0,59,1.59648306771717,0.00664156020808231
158,0,60,1.43903278828371,0.00583229767804515
158,0,61,1.27229791729314,0.00520551879827781
158,0,62,1.10128253389748,0.00478667982736018
158,0,63,0.930661165571044,0.00458407983873906
158,0,64,0.764966151205702,0.00457918818491962
158,0,65,0.609056069012049,0.00472986737157286
158,0,66,0.469230077222552,0.00498515633193805
158,0,67,0.355742708095874,0.0052992005666412
158,0,68,0.286208590464402,0.00563722717479944
158,0,69,0.277917941963149,0.00597541713618171
158,0,70,0.321596125898314,0.006298525507488
158,0,71,0.389724855546101,0.00659739853876536
158,0,72,0.463610289499111,0.00686703978616147
158,0,73,0.534791301525094,0.00710524714736086
158,0,74,0.599767080413211,0.00731168341019942
158,0,75,0.657198265999934,0.00748724452980483
158,0,76,0.706742299684339,0.00763362588439494
158,0,77,0.74855057456912,0.00775301990147283
158,0,78,0.78302950589446,0.00784790201016622
158,0,79,0.810715031528679,0.00792087724643199
158,0,80,0.832200690201751,0.0079745695521044
158,0,81,0.848093564121779,0.00801154189934306
158,0,82,0.85898609812032,0.00803423920664839
158,0,83,0.865437728619936,0.00804494845397266
158,0,84,0.86796299164821,0.00804577198453865
158,0,85,0.867024131338829,0.00803861102525168
158,0,86,0.863026946237196,0.00802515716608668
158,0,87,0.85631901825909,0.00800689003510903
158,0,88,0.847189719605275,0.00798507976702191
158,0,89,0.835871559176258,0.00796079313757127
158,0,90,0.822542548539106,0.00793490245416558
158,0,91,0.807329357211857,0.00790809647342826
158,0,92,0.790311098176557,0.00788089277030523
158,0,93,0.771523642929595,0.00785365111721378
158,0,94,0.750964414649352,0.00782658754847262
158,0,95,0.728597650864619,0.00779978888597317
158,0,96,0.704360165867044,0.00777322758658792
158,0,97,0.678167681211897,0.00774677683958881
158,0,98,0.649921834941685,0.00772022589289179
158,0,99,0.619518035299216,0.00769329562027207
158,0,100,0.586854408855802,0.00766565435867985
158,0,101,0.551842237924594,0.00763693404721653
158,0,102,0.514418552965785,0.00760674669006784
158,0,103,0.474562082241154,0.00757470114873448
158,0,104,0.432314879440609,0.00754042024890225
158,0,105,0.387814407948782,0.00750355816979244
158,0,106,0.341346590558272,0.00746381807413795
158,0,107,0.293444589547616,0.00742096993991754
158,0,108,0.245095852360153,0.00737486857347477
158,0,109,0.198222836119025,0.00732547181705405
158,0,110,0.156841542258704,0.00727285900586172
158,0,111,0.129229190556847,0.00721724976571434
158,0,112,0.126933352476667,0.00715902324627575
158,0,113,0.151953382765499,0.00709873781639663
158,0,114,0.193795928944053,0.00703715105140207
158,0,115,0.242992700132527,0.00697523944747495
158,0,116,0.294372016310364,0.00691421662943754
158,0,117,0.34501596776292,0.00685554781079106
158,0,118,0.39295110989676,0.00680095689813651
158,0,119,0.436614080383654,0.00675242097863158
158,0,120,0.474648072532231,0.00671214521929053
158,0,121,0.505832994675013,0.00668250988860333
158,0,122,0.529073906527835,0.00666598096904621
158,0,123,0.543417576498175,0.00666497749660593
158,0,124,0.548083880606141,0.00668169306338411
158,0,125,0.542505465257454,0.0067178760300929
158,0,126,0.526372122153411,0.00677458207872565
158,0,127,0.499678288447228,0.00685192174284212
158,0,128,0.462774589934038,0.00694883165361873
158,0,129,0.416429615814047,0.00706289894529261
158,0,130,0.361921767564796,0.00719026274950606
158,0,131,0.301221072762958,0.00732560646965393
158,0,132,0.237452920585102,0.00746224278076176
158,0,133,0.176305094027337,0.00759228342806818
158,0,134,0.130239845634788,0.00770687993443368
158,0,135,0.121623045454044,0.00779651940024837
158,0,136,0.154283763891433,0.00785136039981841
158,0,137,0.204232979769153,0.00786159581935621
158,0,138,0.254890532220083,0.00781783099582144
158,0,139,0.298739097889063,0.00771146607786655
158,0,140,0.331752663636725,0.00753507118831324
158,0,141,0.351435687482073,0.00728274222643368
158,0,142,0.356278205739841,0.00695042478930295
158,0,143,0.34563455700342,0.00653619476401479
158,0,144,0.319750914523998,0.006040488294327
158,0,145,0.279898748397996,0.00546628445721787
158,0,146,0.228750450234776,0.004819269995226
158,0,147,0.171662744811547,0.0041080846346123
158,0,148,0.121751065228784,0.00334496036549466
158,0,149,0.110761740962774,0.00254788913622797
158,0,150,0.153981690194221,0.00174956494098385
158,0,151,0.220551194923154,0.00104668645548779
158,0,152,0.29008466729957,0.000837469864454687
158,0,153,0.35409675258407,0.00137209459788604
158,0,154,0.40798886674178,0.00213124621325407
158,0,155,0.448913534194997,0.00291367724759857
158,0,156,0.475304220935708,0.00366812288260808
158,0,157,0.486799370574475,0.00437141633496499
158,0,158,0.484245689509349,0.00500822585074129
158,0,159,0.469679335065706,0.00556643936203724
158,0,160,0.446227676017013,0.00603567538540452
158,0,161,0.417862556874348,0.00640666138727772
158,0,162,0.388900070625934,0.00667096601718788
158,0,163,0.363145024114829,0.00682096536585373
158,0,164,0.342765845290831,0.00685002248843721
158,0,165,0.327407317960918,0.00675287533399526
158,0,166,0.314243571679946,0.00652621814971062
158,0,167,0.299071124836602,0.00616944914681185
158,0,168,0.277727334659304,0.00568556154653819
158,0,169,0.247117076849348,0.00508220642219752
158,0,170,0.205676954328243,0.00437313533637217
158,0,171,0.153442620308268,0.0035808254400281
158,0,172,0.0919033039801716,0.00274331483716674
158,0,173,0.0237488121328723,0.00193798092231509
158,0,174,0.0474445289555651,0.00137030513743431
158,0,175,0.117558209555706,0.00142872705001258
158,0,176,0.182299362142734,0.00203604827007524
158,0,177,0.237557464690408,0.0027998904429103
158,0,178,0.279738986999642,0.00354409101968961
158,0,179,0.306054278468896,0.00419641173247064
158,0,180,0.314738226459284,0.00471712479223219
159,0,0,91.3498698218805,0.00778242116260948
159,0,1,90.7477184698717,0.00614149479146699
159,0,2,88.9653160028471,0.00421285110402188
159,0,3,86.0642839820398,0.00201986498056029
159,0,4,82.1445498659889,0.00043204924680915
159,0,5,77.3404776901176,0.00301404469547195
159,0,6,71.8158101108005,0.00572879156692138
159,0,7,65.7577505474739,0.00848691948267253
159,0,8,59.3705591699701,0.011209384836264
159,0,9,52.8690198419759,0.0138146895631532
159,0,10,46.4719886191169,0.0162217795153952
159,0,11,40.3958105008381,0.0183532873595393
159,0,12,34.8464276622347,0.020138658105076
159,0,13,30.0072691264836,0.021516979361789
159,0,14,26.0182174315776,0.0224393876229069
159,0,15,22.9429326714039,0.0228709539241956
159,0,16,20.7342749934701,0.0227919875406537
159,0,17,19.2260593922421,0.0221987390317978
159,0,18,18.1738492068791,0.0211035388218521
159,0,19,17.3260478900486,0.0195344887658437
159,0,20,16.481171075199,0.0175349751712342
159,0,21,15.5097894080863,0.0151636335840008
159,0,22,14.3498582272292,0.0124964853450151
159,0,23,12.9914177474965,0.00963703421820901
159,0,24,11.460457545672,0.00675933091089033
159,0,25,9.80554484070979,0.00431918729694555
159,0,26,8.08792101519569,0.00373505818462065
159,0,27,6.37516176901262,0.00563932405966043
159,0,28,4.73948137219439,0.00840242221383549
159,0,29,3.2661815153641,0.0112774712668621
159,0,30,2.09573536032855,0.0140434864677388
159,0,31,1.53516125529328,0.0166040265564149
159,0,32,1.76938371531836,0.0189038905179559
159,0,33,2.31424597926416,0.0209086330382211
159,0,34,2.81228769338584,0.0225978619888234
159,0,35,3.16116326207993,0.0239622639425517
159,0,36,3.34010678573729,0.0250017680554865
159,0,37,3.35549427402291,0.0257240689597203
159,0,38,3.22548300638168,0.026143262335518
159,0,39,2.9742493176058,0.0262785272373397
159,0,40,2.6291909585904,0.0261528551266925
159,0,41,2.21955101014606,0.0257918488230988
159,0,42,1.77649650803377,0.0252226200506974
159,0,43,1.33626770685835,0.0244728116301302
159,0,44,0.952294127782815,0.0235697639328504
159,0,45,0.725030599071171,0.0225398371558685
159,0,46,0.762026198621895,0.0214078925527063
159,0,47,0.983137831869997,0.0201969278032317
159,0,48,1.24806792432764,0.018927854808781
159,0,49,1.49292011093242,0.0176194027800611
159,0,50,1.69433093534885,0.0162881258247172
159,0,51,1.84391835937934,0.0149484924869107
159,0,52,1.93985408618194,0.0136130348730154
159,0,53,1.98380854164877,0.0122925370662551
159,0,54,1.97955543932206,0.0109962464521173
159,0,55,1.93217247274489,0.00973209752544713
159,0,56,1.84750151485367,0.00850694657826872
159,0,57,1.73174927553538,0.00732683000540556
159,0,58,1.59118165216682,0.00619728626749216
159,0,59,1.43189119248713,0.00512384336421666
159,0,60,1.25962759466704,0.00411293723076071
159,0,61,1.07968697860039,0.00317402539382546
159,0,62,0.896862958167815,0.00232540227756591
159,0,63,0.715481174499203,0.00161275650724631
159,0,64,0.539603801087347,0.00116329173656072
159,0,65,0.37377877582809,0.00117495937097663
159,0,66,0.226459617048047,0.0015559110303938
159,0,67,0.131112253158672,0.0020583538317234
159,0,68,0.165729580585509,0.00257240479526965
159,0,69,0.26807224201749,0.00306236359209121
159,0,70,0.37494344156988,0.0035159666061865
159,0,71,0.474115663425785,0.0039291184377414
159,0,72,0.562928560404449,0.00430109134656201
159,0,73,0.640855214940862,0.00463275460093573
159,0,74,0.708095215450083,0.00492581289872288
159,0,75,0.765172793257106,0.0051824304478345
159,0,76,0.812777343716853,0.00540502111027871
159,0,77,0.851681930440954,0.0055961181342318
159,0,78,0.882693666582267,0.00575828617620937
159,0,79,0.906620214286568,0.00589405825669247
159,0,80,0.924246024489678,0.00600588900459172
159,0,81,0.936315276654504,0.00609611958095835
159,0,82,0.943519811432899,0.00616695162647924
159,0,83,0.94649094456158,0.0062204285565391
159,0,84,0.945794351263643,0.00625842303309469
159,0,85,0.94192738633906,0.00628262971358528
159,0,86,0.935318324734792,0.00629456253253029
159,0,87,0.92632709975012,0.00629555587272658
159,0,88,0.915247193681012,0.00628676906158468
159,0,89,0.902308404010084,0.00626919370081571
159,0,90,0.88768026944143,0.00624366341185909
159,0,91,0.871475995033172,0.00621086565826029
159,0,92,0.853756764701766,0.00617135538953576
159,0,93,0.834536372555938,0.00612557033723408
159,0,94,0.813786141900059,0.00607384788018507
159,0,95,0.791440132364076,0.0060164434789717
159,0,96,0.767400661539776,0.0059535507558287
159,0,97,0.741544187872965,0.00588532336131179
159,0,98,0.713727616673693,0.00581189881866032
159,0,99,0.683795101585405,0.00573342456494808
159,0,100,0.651585421020439,0.00565008640725082
159,0,101,0.61694001571676,0.00556213957092854
159,0,102,0.579711785652439,0.00546994241937688
159,0,103,0.539774775034463,0.00537399274579707
159,0,104,0.497034952292723,0.00527496624265463
159,0,105,0.451442488108969,0.0051737562953481
159,0,106,0.403006428932912,0.00507151356253372
159,0,107,0.351813965230386,0.00496968283088474
159,0,108,0.298060216177201,0.00487003331807489
159,0,109,0.242106528603157,0.00477467696016722
159,0,110,0.184632265957268,0.00468606742099715
159,0,111,0.127182253734611,0.00460697102602584
159,0,112,0.0751187100554734,0.00454040034670939
159,0,113,0.0550857757897525,0.00448950290257427
159,0,114,0.092664721530204,0.00445740262939992
159,0,115,0.14884463268243,0.00444700092393497
159,0,116,0.207726989961882,0.00446075602069462
159,0,117,0.265528957824477,0.00450047056985821
159,0,118,0.320416134529563,0.00456712230947774
159,0,119,0.370987485972185,0.00466076744004873
159,0,120,0.415977871607137,0.00478053076590547
159,0,121,0.454196204862312,0.00492467622454414
159,0,122,0.484529445238471,0.00509073405619753
159,0,123,0.505971280855304,0.00527565253733458
159,0,124,0.517662497215161,0.00547594396450877
159,0,125,0.518937761978742,0.00568780322313159
159,0,126,0.509376217483595,0.00590718819925864
159,0,127,0.488854807598746,0.00612986098514245
159,0,128,0.457605384307103,0.00635139575245827
159,0,129,0.41628138880447,0.00656716329929743
159,0,130,0.366052281597164,0.00677230426472768
159,0,131,0.308779482349277,0.00696170353094724
159,0,132,0.247440924841821,0.00712997785363465
159,0,133,0.187357081128387,0.0072714874977739
159,0,134,0.139763577709042,0.0073803806988656
159,0,135,0.125624952204873,0.00745067718529572
159,0,136,0.153462964331355,0.00747639390421902
159,0,137,0.202339745787093,0.00745171269203793
159,0,138,0.254244038180562,0.00737118621235424
159,0,139,0.300588987203232,0.00722997543220775
159,0,140,0.336807930443944,0.00702410972204577
159,0,141,0.360066610343691,0.00675076005500381
159,0,142,0.368593931374515,0.00640851790362303
159,0,143,0.361520795662062,0.00599767949356815
159,0,144,0.338893727425114,0.00552055187858288
159,0,145,0.301792288286634,0.00498183548939645
159,0,146,0.252639716782603,0.00438922831805134
159,0,147,0.196165736268988,0.0037546294384906
159,0,148,0.142877790645366,0.00309697516205061
159,0,149,0.118176892967433,0.00244972002357777
159,0,150,0.146852007400291,0.00188137103782864
159,0,151,0.207808858200271,0.00153717119171368
159,0,152,0.276135491884809,0.00159997565388594
159,0,153,0.340690543429285,0.00203600939089133
159,0,154,0.395838578844384,0.00265668073045288
159,0,155,0.438211318695506,0.00334111013040825
159,0,156,0.465907414553473,0.00403206867942911
159,0,157,0.478323017235208,0.00469872112081169
159,0,158,0.476132789960365,0.00532060246874687
159,0,159,0.461276322320418,0.00588161079719787
159,0,160,0.436882276535011,0.00636759727547821
159,0,161,0.407058763294,0.00676536856645978
159,0,162,0.376431722766437,0.00706236732040879
159,0,163,0.349280227520664,0.00724676664374472
159,0,164,0.328275964271237,0.007307866182658
159,0,165,0.313345038409083,0.00723672055243431
159,0,166,0.301560316593498,0.00702693760974734
159,0,167,0.288333170562582,0.00667558461124615
159,0,168,0.269060340839922,0.00618415317646404
159,0,169,0.240301800032632,0.00555958338058521
159,0,170,0.200281621122632,0.00481549505121008
159,0,171,0.14893734316732,0.00397423587799065
159,0,172,0.0877471981836995,0.00307203929963891
159,0,173,0.0194586514104503,0.00217703344118986
159,0,174,0.0522766461285766,0.00146419992917535
159,0,175,0.123182453125793,0.00135789400282371
159,0,176,0.188837838857898,0.0019347054081741
159,0,177,0.244989827828566,0.00273085076053826
159,0,178,0.287917891886394,0.00351607259735068
159,0,179,0.314732364962146,0.00420489353890361
159,0,180,0.323604611752377,0.00475363403934361
160,0,0,91.2028878721492,0.00500158925434359
160,0,1,90.5889914751673,0.00325098814014955
160,0,2,88.7717758769043,0.00130190822624971
160,0,3,85.8144113085863,0.0012017653115445
160,0,4,81.8193283014638,0.00356462772935981
160,0,5,76.9242199395931,0.00614347313219819
160,0,6,71.2968281213902,0.00881556537323669
160,0,7,65.1288696187073,0.0115021475382314
160,0,8,58.6295154311285,0.014122887847245
160,0,9,52.0188373902354,0.0165953120770478
160,0,10,45.5215074103945,0.0188375554294929
160,0,11,39.3606062056948,0.0207717080317702
160,0,12,33.7503237873031,0.0223271730880591
160,0,13,28.8841840746084,0.0234437719662039
160,0,14,24.9127306076861,0.0240744172292359
160,0,15,21.906023973592,0.0241872243390623
160,0,16,19.8115677752919,0.0237669808726445
160,0,17,18.4433579457297,0.022815949206747
160,0,18,17.5311068622878,0.0213540557071645
160,0,19,16.8037042972859,0.0194186447065971
160,0,20,16.0515692873951,0.0170642367423164
160,0,21,15.1460841977113,0.0143634317759782
160,0,22,14.0305310322888,0.0114124625152413
160,0,23,12.701727466675,0.00835493077722682
160,0,24,11.192441250048,0.00549131356082547
160,0,25,9.55763320683818,0.00379145749367073
160,0,26,7.86487530649408,0.00482464624314337
160,0,27,6.18914281709811,0.00744748931664308
160,0,28,4.61394769703186,0.0103743876824559
160,0,29,3.24657836199425,0.0132288395747948
160,0,30,2.26609562898195,0.0158725374806341
160,0,31,1.93672132697722,0.0182343383507699
160,0,32,2.22190555721687,0.0202727514538141
160,0,33,2.70963128800046,0.0219650819549001
160,0,34,3.14238651195958,0.0233031594541809
160,0,35,3.43278224552983,0.0242909325811885
160,0,36,3.55999274376884,0.0249425888358895
160,0,37,3.52948034390462,0.0252807825192869
160,0,38,3.35896703218585,0.0253348514302031
160,0,39,3.07251025072071,0.0251390104308909
160,0,40,2.69747427031386,0.0247305507538691
160,0,41,2.2629815772867,0.0241480889562429
160,0,42,1.79983806189292,0.0234299142982633
160,0,43,1.34346929791548,0.0226124847011713
160,0,44,0.945781179852645,0.0217291220834364
160,0,45,0.706531024697515,0.0208089580844059
160,0,46,0.737983859314001,0.0198761791892037
160,0,47,0.95706050387169,0.0189496127393395
160,0,48,1.2174641311683,0.0180426786320764
160,0,49,1.45490261731349,0.0171637038946796
160,0,50,1.64685422167729,0.01631656103819
160,0,51,1.78575677692682,0.0155015532723266
160,0,52,1.87047323489312,0.0147164404443092
160,0,53,1.90324837899955,0.0139574879662832
160,0,54,1.88832524552478,0.0132204306715078
160,0,55,1.83115250340386,0.0125012710813442
